Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Source IP,Destination IP,Protocol,Label
53,13980,19,26,7847,37752,738,51,413.0,49.76,1430,47,1452.0,22.47,3259399.57,3216.58,1398.0,699.0,13980,0,13980,735.79,10.0,13980,0,13980,537.69,10.0,13980,0,0,0,0,0,380,520,1358.11,1858.47,0,1500,1013.31,15.0,225.0,0,1,0,0,1,0,0,0,1.37,1013.31,413.0,1452.0,380,0,0,0,0,0,0,19,7847,26,37752,34919,30588,18,20,0,0,0,0,0,0,0,0,192.168.1.69,10.0.0.17,TCP,BENIGN
8080,1478,20,19,3140,23655,114,9,157.0,35.68,220,29,1245.0,4.3,18007392.47,26209.68,147.8,73.9,1478,0,1478,73.9,10.0,1478,0,1478,77.79,10.0,1478,0,0,0,0,0,400,380,13440.86,12768.82,0,1500,687.05,15.0,225.0,0,1,0,0,1,0,0,0,0.95,687.05,157.0,1245.0,400,0,0,0,0,0,0,20,3140,19,23655,3058,57337,19,20,0,0,0,0,0,0,0,0,192.168.1.59,10.0.0.3,TCP,BENIGN
8080,43942,17,8,5372,2480,597,60,316.0,40.57,489,12,310.0,5.75,178649.44,568.8,4394.2,2197.1,43942,0,43942,2584.82,10.0,43942,0,43942,5492.75,10.0,43942,0,0,0,0,0,340,160,386.79,182.02,0,1500,314.08,15.0,225.0,0,1,0,0,1,0,0,0,0.47,314.08,316.0,310.0,340,0,0,0,0,0,0,17,5372,8,2480,29249,24219,16,20,0,0,0,0,0,0,0,0,192.168.1.133,10.0.0.8,UDP,BENIGN
80,4072,14,25,2982,6575,492,24,213.0,27.28,387,54,263.0,9.99,2341254.29,9554.14,407.2,203.6,4072,0,4072,290.86,10.0,4072,0,4072,162.88,10.0,4072,0,0,0,0,0,280,500,3429.69,6124.45,0,1500,245.05,15.0,225.0,0,1,0,0,1,0,0,0,1.79,245.05,213.0,263.0,280,0,0,0,0,0,0,14,2982,25,6575,31318,17371,13,20,0,0,0,0,0,0,0,0,192.168.1.121,10.0.0.2,TCP,BENIGN
21,149264,16,13,3008,689,584,21,188.0,20.91,1085,27,53.0,43.37,24766.54,194.27,14926.4,7463.2,149264,0,149264,9329.0,10.0,149264,0,149264,11481.85,10.0,149264,0,0,0,0,0,320,260,107.19,87.09,0,1500,127.48,15.0,225.0,0,1,0,0,1,0,0,0,0.81,127.48,188.0,53.0,320,0,0,0,0,0,0,16,3008,13,689,60142,4842,15,20,0,0,0,0,0,0,0,0,192.168.10.111,10.0.0.15,TCP,FTP-Patator
8080,29919,11,15,4356,17670,417,24,396.0,15.54,219,7,1178.0,37.65,735941.73,868.72,2991.9,1495.95,29919,0,29919,2719.91,10.0,29919,0,29919,1994.6,10.0,29919,0,0,0,0,0,220,300,367.54,501.19,0,1500,847.15,15.0,225.0,0,1,0,0,1,0,0,0,1.36,847.15,396.0,1178.0,220,0,0,0,0,0,0,11,4356,15,17670,4746,4286,10,20,0,0,0,0,0,0,0,0,192.168.1.2,10.0.0.13,UDP,BENIGN
80,162,158,4,91956,92,581,51,582.0,6.87,1266,31,23.0,29.37,535162790.7,941860.47,16.2,8.1,162,0,162,1.03,10.0,162,0,162,40.5,10.0,162,0,0,0,0,0,3160,80,918604.65,23255.81,0,1500,568.2,15.0,225.0,0,0,0,0,1,0,0,0,0.03,568.2,582.0,23.0,3160,0,0,0,0,0,0,158,91956,4,92,3604,41591,157,20,0,0,0,0,0,0,0,0,172.16.173.221,10.0.0.17,TCP,DDoS
8080,17189,8,23,3248,15709,643,50,406.0,7.41,1421,38,683.0,23.4,1102215.25,1802.43,1718.9,859.45,17189,0,17189,2148.62,10.0,17189,0,17189,747.35,10.0,17189,0,0,0,0,0,160,460,465.14,1337.29,0,1500,611.52,15.0,225.0,0,1,0,0,1,0,0,0,2.88,611.52,406.0,683.0,160,0,0,0,0,0,0,8,3248,23,15709,61884,50274,7,20,0,0,0,0,0,0,0,0,192.168.1.170,10.0.0.19,TCP,BENIGN
22,62418,24,54,3696,19386,371,44,154.0,44.16,600,47,359.0,14.96,369737.94,1249.44,6241.8,3120.9,62418,0,62418,2600.75,10.0,62418,0,62418,1155.89,10.0,62418,0,0,0,0,0,480,1080,384.44,865.0,0,1500,295.92,15.0,225.0,0,1,0,0,1,0,0,0,2.25,295.92,154.0,359.0,480,0,0,0,0,0,0,24,3696,54,19386,29716,55640,23,20,0,0,0,0,0,0,0,0,192.168.12.133,10.0.0.15,TCP,SSH-Patator
80,43869,28,19,5404,26562,375,33,193.0,6.66,319,19,1398.0,14.35,728503.38,1071.13,4386.9,2193.45,43869,0,43869,1566.75,10.0,43869,0,43869,2308.89,10.0,43869,0,0,0,0,0,560,380,638.12,433.01,0,1500,680.13,15.0,225.0,0,1,0,0,1,0,0,0,0.68,680.13,193.0,1398.0,560,0,0,0,0,0,0,28,5404,19,26562,40638,14803,27,20,0,0,0,0,0,0,0,0,192.168.1.79,10.0.0.20,TCP,BENIGN
80,518,600,2,819600,12,190,0,1366.0,17.34,367,33,6.0,8.92,1552295454.55,1140151.52,51.8,25.9,518,0,518,0.86,10.0,518,0,518,259.0,10.0,518,0,0,0,0,0,12000,40,1136363.64,3787.88,0,1500,1361.48,15.0,225.0,0,0,1,0,1,0,0,0,0.0,1361.48,1366.0,6.0,12000,0,0,0,0,0,0,600,819600,2,12,29956,37154,599,20,0,0,0,0,0,0,0,0,172.16.213.71,10.0.0.9,TCP,DDoS
80,115,177,5,115404,345,403,55,652.0,7.24,731,46,69.0,45.05,925992000.0,1456000.0,11.5,5.75,115,0,115,0.65,10.0,115,0,115,23.0,10.0,115,0,0,0,0,0,3540,100,1416000.0,40000.0,0,1500,635.98,15.0,225.0,0,0,1,0,1,0,0,0,0.03,635.98,652.0,69.0,3540,0,0,0,0,0,0,177,115404,5,345,53174,64713,176,20,0,0,0,0,0,0,0,0,172.16.150.142,10.0.0.1,TCP,DDoS
21,60070,25,16,3500,3088,1371,19,140.0,46.36,584,20,193.0,48.83,109653.79,682.42,6007.0,3003.5,60070,0,60070,2402.8,10.0,60070,0,60070,3754.38,10.0,60070,0,0,0,0,0,500,320,416.11,266.31,0,1500,160.68,15.0,225.0,0,1,0,0,1,0,0,0,0.64,160.68,140.0,193.0,500,0,0,0,0,0,0,25,3500,16,3088,54134,12603,24,20,0,0,0,0,0,0,0,0,192.168.10.152,10.0.0.12,TCP,FTP-Patator
21,198085,31,36,3503,4248,321,48,113.0,43.74,1063,28,118.0,10.78,39127.69,338.22,19808.5,9904.25,198085,0,198085,6389.84,10.0,198085,0,198085,5502.36,10.0,198085,0,0,0,0,0,620,720,156.49,181.73,0,1500,115.69,15.0,225.0,0,1,0,0,1,0,0,0,1.16,115.69,113.0,118.0,620,0,0,0,0,0,0,31,3503,36,4248,61191,31166,30,20,0,0,0,0,0,0,0,0,192.168.10.120,10.0.0.6,TCP,FTP-Patator
443,1650,23,8,5612,5696,242,35,244.0,18.21,1143,51,712.0,34.3,6812048.19,18674.7,165.0,82.5,1650,0,1650,71.74,10.0,1650,0,1650,206.25,10.0,1650,0,0,0,0,0,460,160,13855.42,4819.28,0,1500,364.77,15.0,225.0,0,1,0,0,1,0,0,0,0.35,364.77,244.0,712.0,460,0,0,0,0,0,0,23,5612,8,5696,56290,36141,22,20,0,0,0,0,0,0,0,0,192.168.1.212,10.0.0.8,UDP,BENIGN
8080,11802,20,10,1180,2620,807,40,59.0,22.38,1147,14,262.0,19.87,321706.74,2539.79,1180.2,590.1,11802,0,11802,590.1,10.0,11802,0,11802,1180.2,10.0,11802,0,0,0,0,0,400,200,1693.19,846.6,0,1500,126.67,15.0,225.0,0,1,0,0,1,0,0,0,0.5,126.67,59.0,262.0,400,0,0,0,0,0,0,20,1180,10,2620,38787,13457,19,20,0,0,0,0,0,0,0,0,192.168.1.9,10.0.0.4,UDP,BENIGN
80,34173,27,19,10557,26847,845,55,391.0,4.43,1460,42,1413.0,31.53,1094228.13,1345.7,3417.3,1708.65,34173,0,34173,1265.67,10.0,34173,0,34173,1798.58,10.0,34173,0,0,0,0,0,540,380,789.87,555.83,0,1500,813.13,15.0,225.0,0,1,0,0,1,0,0,0,0.7,813.13,391.0,1413.0,540,0,0,0,0,0,0,27,10557,19,26847,44475,56575,26,20,0,0,0,0,0,0,0,0,192.168.1.183,10.0.0.14,TCP,BENIGN
8080,43805,15,12,3690,17604,1235,16,246.0,10.4,1461,48,1467.0,34.19,485997.95,616.23,4380.5,2190.25,43805,0,43805,2920.33,10.0,43805,0,43805,3650.42,10.0,43805,0,0,0,0,0,300,240,342.35,273.88,0,1500,788.67,15.0,225.0,0,1,0,0,1,0,0,0,0.8,788.67,246.0,1467.0,300,0,0,0,0,0,0,15,3690,12,17604,60166,12405,14,20,0,0,0,0,0,0,0,0,192.168.1.232,10.0.0.10,UDP,BENIGN
80,562,953,0,772883,0,1342,41,811.0,23.78,1005,27,0,26.05,1351194055.94,1666083.92,56.2,28.1,562,0,562,0.59,10.0,562,0,562,562.0,10.0,562,0,0,0,0,0,19060,0,1666083.92,0.0,0,1500,811.0,15.0,225.0,0,0,1,0,1,0,0,0,0.0,811.0,811.0,0,19060,0,0,0,0,0,0,953,772883,0,0,53018,60059,952,20,0,0,0,0,0,0,0,0,172.16.202.149,10.0.0.13,TCP,DDoS
22,54457,38,52,10222,14092,581,39,269.0,12.01,507,18,271.0,2.2,446398.74,1652.38,5445.7,2722.85,54457,0,54457,1433.08,10.0,54457,0,54457,1047.25,10.0,54457,0,0,0,0,0,760,1040,697.67,954.71,0,1500,270.16,15.0,225.0,0,1,0,0,1,0,0,0,1.37,270.16,269.0,271.0,760,0,0,0,0,0,0,38,10222,52,14092,17046,65483,37,20,0,0,0,0,0,0,0,0,192.168.12.111,10.0.0.6,TCP,SSH-Patator
53,27260,30,22,10020,9636,1112,51,334.0,12.96,1443,0,438.0,44.74,720792.08,1906.86,2726.0,1363.0,27260,0,27260,908.67,10.0,27260,0,27260,1239.09,10.0,27260,0,0,0,0,0,600,440,1100.11,806.75,0,1500,378.0,15.0,225.0,0,1,0,0,1,0,0,0,0.73,378.0,334.0,438.0,600,0,0,0,0,0,0,30,10020,22,9636,57389,51465,29,20,0,0,0,0,0,0,0,0,192.168.1.219,10.0.0.3,UDP,BENIGN
21,62367,21,43,3528,2666,610,15,168.0,23.37,1051,40,62.0,47.55,99299.42,1026.02,6236.7,3118.35,62367,0,62367,2969.86,10.0,62367,0,62367,1450.4,10.0,62367,0,0,0,0,0,420,860,336.66,689.36,0,1500,96.78,15.0,225.0,0,1,0,0,1,0,0,0,2.05,96.78,168.0,62.0,420,0,0,0,0,0,0,21,3528,43,2666,59420,30004,20,20,0,0,0,0,0,0,0,0,192.168.10.171,10.0.0.14,TCP,FTP-Patator
80,437,950,4,908200,80,606,35,956.0,38.52,1167,62,20.0,31.71,2031946308.72,2134228.19,43.7,21.85,437,0,437,0.46,10.0,437,0,437,109.25,10.0,437,0,0,0,0,0,19000,80,2125279.64,8948.55,0,1500,952.08,15.0,225.0,0,1,1,0,1,0,0,0,0.0,952.08,956.0,20.0,19000,0,0,0,0,0,0,950,908200,4,80,18996,29827,949,20,0,0,0,0,0,0,0,0,172.16.67.193,10.0.0.17,TCP,DDoS
8080,22110,12,30,3792,6150,408,29,316.0,19.77,412,27,205.0,4.15,449457.5,1898.73,2211.0,1105.5,22110,0,22110,1842.5,10.0,22110,0,22110,737.0,10.0,22110,0,0,0,0,0,240,600,542.5,1356.24,0,1500,236.71,15.0,225.0,0,1,0,0,1,0,0,0,2.5,236.71,316.0,205.0,240,0,0,0,0,0,0,12,3792,30,6150,27712,22684,11,20,0,0,0,0,0,0,0,0,192.168.1.75,10.0.0.8,TCP,BENIGN
443,27634,14,30,6076,37080,1279,48,434.0,24.37,820,38,1236.0,37.92,1561134.42,1591.67,2763.4,1381.7,27634,0,27634,1973.86,10.0,27634,0,27634,921.13,10.0,27634,0,0,0,0,0,280,600,506.44,1085.23,0,1500,980.82,15.0,225.0,0,1,0,0,1,0,0,0,2.14,980.82,434.0,1236.0,280,0,0,0,0,0,0,14,6076,30,37080,56931,59434,13,20,0,0,0,0,0,0,0,0,192.168.1.108,10.0.0.2,TCP,BENIGN
22,296330,71,58,11076,20242,658,55,156.0,24.8,896,43,349.0,33.77,105682.66,435.31,29633.0,14816.5,296330,0,296330,4173.66,10.0,296330,0,296330,5109.14,10.0,296330,0,0,0,0,0,1420,1160,239.59,195.72,0,1500,242.78,15.0,225.0,0,1,0,0,1,0,0,0,0.82,242.78,156.0,349.0,1420,0,0,0,0,0,0,71,11076,58,20242,53307,27497,70,20,0,0,0,0,0,0,0,0,192.168.12.128,10.0.0.18,TCP,SSH-Patator
80,942,230,4,240580,12,977,17,1046.0,43.48,472,6,3.0,13.75,252722689.08,245798.32,94.2,47.1,942,0,942,4.1,10.0,942,0,942,235.5,10.0,942,0,0,0,0,0,4600,80,241596.64,4201.68,0,1500,1028.17,15.0,225.0,0,1,0,0,1,0,0,0,0.02,1028.17,1046.0,3.0,4600,0,0,0,0,0,0,230,240580,4,12,22453,14871,229,20,0,0,0,0,0,0,0,0,172.16.22.165,10.0.0.15,TCP,DDoS
8080,49383,28,15,4732,3105,139,6,169.0,50.0,816,28,207.0,32.86,158666.21,870.57,4938.3,2469.15,49383,0,49383,1763.68,10.0,49383,0,49383,3292.2,10.0,49383,0,0,0,0,0,560,300,566.88,303.69,0,1500,182.26,15.0,225.0,0,1,0,0,1,0,0,0,0.54,182.26,169.0,207.0,560,0,0,0,0,0,0,28,4732,15,3105,52198,63736,27,20,0,0,0,0,0,0,0,0,192.168.1.88,10.0.0.13,UDP,BENIGN
80,973,353,1,479727,2,1471,14,1359.0,28.63,546,59,2.0,35.27,488025432.35,360122.08,97.3,48.65,973,0,973,2.76,10.0,973,0,973,973.0,10.0,973,0,0,0,0,0,7060,20,359104.78,1017.29,0,1500,1355.17,15.0,225.0,0,0,0,0,1,0,0,0,0.0,1355.17,1359.0,2.0,7060,0,0,0,0,0,0,353,479727,1,2,51259,25175,352,20,0,0,0,0,0,0,0,0,172.16.33.122,10.0.0.1,TCP,DDoS
443,20484,5,20,265,13560,912,25,53.0,4.72,1384,31,678.0,5.99,674587.68,1219.87,2048.4,1024.2,20484,0,20484,4096.8,10.0,20484,0,20484,1024.2,10.0,20484,0,0,0,0,0,100,400,243.97,975.9,0,1500,553.0,15.0,225.0,0,1,0,0,1,0,0,0,4.0,553.0,53.0,678.0,100,0,0,0,0,0,0,5,265,20,13560,51625,20764,4,20,0,0,0,0,0,0,0,0,192.168.1.157,10.0.0.4,UDP,BENIGN
21,153355,12,32,2232,5088,858,8,186.0,25.79,798,1,159.0,42.63,47729.27,286.9,15335.5,7667.75,153355,0,153355,12779.58,10.0,153355,0,153355,4792.34,10.0,153355,0,0,0,0,0,240,640,78.24,208.65,0,1500,166.36,15.0,225.0,0,1,0,0,1,0,0,0,2.67,166.36,186.0,159.0,240,0,0,0,0,0,0,12,2232,32,5088,54892,33125,11,20,0,0,0,0,0,0,0,0,192.168.10.184,10.0.0.4,TCP,FTP-Patator
53,46454,6,15,780,16620,1361,61,130.0,23.78,1313,34,1108.0,16.79,374483.47,451.96,4645.4,2322.7,46454,0,46454,7742.33,10.0,46454,0,46454,3096.93,10.0,46454,0,0,0,0,0,120,300,129.13,322.83,0,1500,828.57,15.0,225.0,0,1,0,0,1,0,0,0,2.5,828.57,130.0,1108.0,120,0,0,0,0,0,0,6,780,15,16620,17088,55442,5,20,0,0,0,0,0,0,0,0,192.168.1.247,10.0.0.12,UDP,BENIGN
22,137854,68,49,16660,14406,158,63,245.0,42.7,472,62,294.0,11.39,225338.01,848.66,13785.4,6892.7,137854,0,137854,2027.26,10.0,137854,0,137854,2813.35,10.0,137854,0,0,0,0,0,1360,980,493.24,355.42,0,1500,265.52,15.0,225.0,0,1,0,0,1,0,0,0,0.72,265.52,245.0,294.0,1360,0,0,0,0,0,0,68,16660,49,14406,53286,17931,67,20,0,0,0,0,0,0,0,0,192.168.12.143,10.0.0.15,TCP,SSH-Patator
8080,36524,2,18,274,3870,932,62,137.0,28.2,592,60,215.0,32.65,113428.59,547.44,3652.4,1826.2,36524,0,36524,18262.0,10.0,36524,0,36524,2029.11,10.0,36524,0,0,0,0,0,40,360,54.74,492.69,0,1500,207.2,15.0,225.0,0,1,0,0,1,0,0,0,9.0,207.2,137.0,215.0,40,0,0,0,0,0,0,2,274,18,3870,33166,30371,1,20,0,0,0,0,0,0,0,0,192.168.1.227,10.0.0.20,TCP,BENIGN
80,227,514,5,384986,195,804,54,749.0,49.83,1227,42,39.0,18.24,1625236286.92,2189873.42,22.7,11.35,227,0,227,0.44,10.0,227,0,227,45.4,10.0,227,0,0,0,0,0,10280,100,2168776.37,21097.05,0,1500,742.16,15.0,225.0,0,1,1,0,1,0,0,0,0.01,742.16,749.0,39.0,10280,0,0,0,0,0,0,514,384986,5,195,30736,18754,513,20,0,0,0,0,0,0,0,0,172.16.142.136,10.0.0.10,TCP,DDoS
443,20779,5,25,1570,36325,492,27,314.0,37.19,666,36,1453.0,49.05,1822839.0,1443.07,2077.9,1038.95,20779,0,20779,4155.8,10.0,20779,0,20779,831.16,10.0,20779,0,0,0,0,0,100,500,240.51,1202.56,0,1500,1263.17,15.0,225.0,0,1,0,0,1,0,0,0,5.0,1263.17,314.0,1453.0,100,0,0,0,0,0,0,5,1570,25,36325,55567,13721,4,20,0,0,0,0,0,0,0,0,192.168.1.61,10.0.0.4,TCP,BENIGN
8080,1027,24,19,2496,11419,211,37,104.0,35.17,358,62,601.0,6.03,13418514.95,41465.77,102.7,51.35,1027,0,1027,42.79,10.0,1027,0,1027,54.05,10.0,1027,0,0,0,0,0,480,380,23143.68,18322.08,0,1500,323.6,15.0,225.0,0,1,0,0,1,0,0,0,0.79,323.6,104.0,601.0,480,0,0,0,0,0,0,24,2496,19,11419,1803,38621,23,20,0,0,0,0,0,0,0,0,192.168.1.94,10.0.0.6,TCP,BENIGN
8080,12182,3,10,1443,10180,233,51,481.0,25.1,1281,6,1018.0,8.43,953330.05,1066.27,1218.2,609.1,12182,0,12182,4060.67,10.0,12182,0,12182,1218.2,10.0,12182,0,0,0,0,0,60,200,246.06,820.21,0,1500,894.08,15.0,225.0,0,1,0,0,1,0,0,0,3.33,894.08,481.0,1018.0,60,0,0,0,0,0,0,3,1443,10,10180,54159,37886,2,20,0,0,0,0,0,0,0,0,192.168.1.124,10.0.0.15,TCP,BENIGN
22,72102,55,68,11330,14620,1170,48,206.0,23.08,1006,38,215.0,43.15,359856.89,1705.68,7210.2,3605.1,72102,0,72102,1310.95,10.0,72102,0,72102,1060.32,10.0,72102,0,0,0,0,0,1100,1360,762.7,942.98,0,1500,210.98,15.0,225.0,0,1,0,0,1,0,0,0,1.24,210.98,206.0,215.0,1100,0,0,0,0,0,0,55,11330,68,14620,29103,21013,54,20,0,0,0,0,0,0,0,0,192.168.12.199,10.0.0.8,TCP,SSH-Patator
80,984,857,0,1097817,0,421,30,1281.0,9.52,253,20,0,1.13,1104443661.97,862173.04,98.4,49.2,984,0,984,1.15,10.0,984,0,984,984.0,10.0,984,0,0,0,0,0,17140,0,862173.04,0.0,0,1500,1281.0,15.0,225.0,0,0,1,0,1,0,0,0,0.0,1281.0,1281.0,0,17140,0,0,0,0,0,0,857,1097817,0,0,30524,46178,856,20,0,0,0,0,0,0,0,0,172.16.170.21,10.0.0.20,TCP,DDoS
