Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Source IP,Destination IP,Protocol,Label
22,180858,44,37,8800,10582,1254,25,200.0,30.02,1217,23,286.0,34.4,107161.02,447.84,18085.8,9042.9,180858,0,180858,4110.41,10.0,180858,0,180858,4888.05,10.0,180858,0,0,0,0,0,880,740,243.27,204.57,0,1500,239.28,15.0,225.0,0,1,0,0,1,0,0,0,0.84,239.28,200.0,286.0,880,0,0,0,0,0,0,44,8800,37,10582,37051,2763,43,20,0,0,0,0,0,0,0,0,192.168.12.114,10.0.0.8,TCP,SSH-Patator
22,239876,71,38,19667,5130,1478,63,277.0,7.82,720,30,135.0,13.38,103369.93,454.38,23987.6,11993.8,239876,0,239876,3378.54,10.0,239876,0,239876,6312.53,10.0,239876,0,0,0,0,0,1420,760,295.97,158.41,0,1500,227.5,15.0,225.0,0,1,0,0,1,0,0,0,0.54,227.5,277.0,135.0,1420,0,0,0,0,0,0,71,19667,38,5130,11101,47873,70,20,0,0,0,0,0,0,0,0,192.168.12.152,10.0.0.7,TCP,SSH-Patator
22,226560,64,77,12480,25718,273,12,195.0,25.77,1405,50,334.0,4.67,168592.49,622.32,22656.0,11328.0,226560,0,226560,3540.0,10.0,226560,0,226560,2942.34,10.0,226560,0,0,0,0,0,1280,1540,282.47,339.85,0,1500,270.91,15.0,225.0,0,1,0,0,1,0,0,0,1.2,270.91,195.0,334.0,1280,0,0,0,0,0,0,64,12480,77,25718,38212,5081,63,20,0,0,0,0,0,0,0,0,192.168.12.195,10.0.0.17,TCP,SSH-Patator
22,298421,35,26,7630,3952,348,1,218.0,4.02,555,16,152.0,10.71,38809.64,204.4,29842.1,14921.05,298421,0,298421,8526.31,10.0,298421,0,298421,11477.73,10.0,298421,0,0,0,0,0,700,520,117.28,87.12,0,1500,189.87,15.0,225.0,0,1,0,0,1,0,0,0,0.74,189.87,218.0,152.0,700,0,0,0,0,0,0,35,7630,26,3952,27252,25395,34,20,0,0,0,0,0,0,0,0,192.168.12.117,10.0.0.15,TCP,SSH-Patator
22,294229,39,31,8775,3689,215,29,225.0,30.48,140,61,119.0,1.03,42360.12,237.9,29422.9,14711.45,294229,0,294229,7544.33,10.0,294229,0,294229,9491.26,10.0,294229,0,0,0,0,0,780,620,132.55,105.36,0,1500,178.06,15.0,225.0,0,1,0,0,1,0,0,0,0.79,178.06,225.0,119.0,780,0,0,0,0,0,0,39,8775,31,3689,61155,41247,38,20,0,0,0,0,0,0,0,0,192.168.12.111,10.0.0.16,TCP,SSH-Patator
22,232196,77,44,14553,14740,546,59,189.0,15.81,1166,50,335.0,29.64,126150.92,521.09,23219.6,11609.8,232196,0,232196,3015.53,10.0,232196,0,232196,5277.18,10.0,232196,0,0,0,0,0,1540,880,331.6,189.49,0,1500,242.09,15.0,225.0,0,1,0,0,1,0,0,0,0.57,242.09,189.0,335.0,1540,0,0,0,0,0,0,77,14553,44,14740,1481,34522,76,20,0,0,0,0,0,0,0,0,192.168.12.132,10.0.0.9,TCP,SSH-Patator
22,158204,39,63,4953,21798,788,35,127.0,32.39,667,33,346.0,33.15,169081.12,644.7,15820.4,7910.2,158204,0,158204,4056.51,10.0,158204,0,158204,2511.17,10.0,158204,0,0,0,0,0,780,1260,246.5,398.19,0,1500,262.26,15.0,225.0,0,1,0,0,1,0,0,0,1.62,262.26,127.0,346.0,780,0,0,0,0,0,0,39,4953,63,21798,63402,59482,38,20,0,0,0,0,0,0,0,0,192.168.12.108,10.0.0.12,TCP,SSH-Patator
22,205361,72,41,10512,6478,919,58,146.0,14.32,889,61,158.0,40.2,82728.33,550.22,20536.1,10268.05,205361,0,205361,2852.24,10.0,205361,0,205361,5008.8,10.0,205361,0,0,0,0,0,1440,820,350.59,199.64,0,1500,150.35,15.0,225.0,0,1,0,0,1,0,0,0,0.57,150.35,146.0,158.0,1440,0,0,0,0,0,0,72,10512,41,6478,43522,59073,71,20,0,0,0,0,0,0,0,0,192.168.12.151,10.0.0.3,TCP,SSH-Patator
22,74602,69,77,14835,25718,1306,64,215.0,7.6,1121,0,334.0,26.99,543518.47,1956.79,7460.2,3730.1,74602,0,74602,1081.19,10.0,74602,0,74602,968.86,10.0,74602,0,0,0,0,0,1380,1540,924.78,1032.01,0,1500,277.76,15.0,225.0,0,1,0,0,1,0,0,0,1.12,277.76,215.0,334.0,1380,0,0,0,0,0,0,69,14835,77,25718,4183,37256,68,20,0,0,0,0,0,0,0,0,192.168.12.184,10.0.0.19,TCP,SSH-Patator
22,263195,79,52,23621,9880,1284,22,299.0,36.79,362,13,190.0,19.98,127281.02,497.71,26319.5,13159.75,263195,0,263195,3331.58,10.0,263195,0,263195,5061.44,10.0,263195,0,0,0,0,0,1580,1040,300.15,197.56,0,1500,255.73,15.0,225.0,0,1,0,0,1,0,0,0,0.66,255.73,299.0,190.0,1580,0,0,0,0,0,0,79,23621,52,9880,40357,40725,78,20,0,0,0,0,0,0,0,0,192.168.12.188,10.0.0.19,TCP,SSH-Patator
22,179020,65,27,19110,7560,1083,53,294.0,34.04,1193,36,280.0,44.0,148969.45,513.88,17902.0,8951.0,179020,0,179020,2754.15,10.0,179020,0,179020,6630.37,10.0,179020,0,0,0,0,0,1300,540,363.07,150.81,0,1500,289.89,15.0,225.0,0,1,0,0,1,0,0,0,0.42,289.89,294.0,280.0,1300,0,0,0,0,0,0,65,19110,27,7560,28681,53973,64,20,0,0,0,0,0,0,0,0,192.168.12.171,10.0.0.18,TCP,SSH-Patator
22,191407,48,35,12672,7840,1497,41,264.0,19.69,332,49,224.0,13.57,107158.72,433.61,19140.7,9570.35,191407,0,191407,3987.65,10.0,191407,0,191407,5468.77,10.0,191407,0,0,0,0,0,960,700,250.76,182.85,0,1500,247.13,15.0,225.0,0,1,0,0,1,0,0,0,0.73,247.13,264.0,224.0,960,0,0,0,0,0,0,48,12672,35,7840,48446,19535,47,20,0,0,0,0,0,0,0,0,192.168.12.105,10.0.0.4,TCP,SSH-Patator
22,256244,78,49,8658,5880,763,13,111.0,35.48,1167,35,120.0,41.91,56732.77,495.6,25624.4,12812.2,256244,0,256244,3285.18,10.0,256244,0,256244,5229.47,10.0,256244,0,0,0,0,0,1560,980,304.39,191.22,0,1500,114.47,15.0,225.0,0,1,0,0,1,0,0,0,0.63,114.47,111.0,120.0,1560,0,0,0,0,0,0,78,8658,49,5880,18256,38921,77,20,0,0,0,0,0,0,0,0,192.168.12.183,10.0.0.13,TCP,SSH-Patator
22,126440,68,56,8976,7112,966,61,132.0,47.04,166,64,127.0,18.02,127228.15,980.62,12644.0,6322.0,126440,0,126440,1859.41,10.0,126440,0,126440,2257.86,10.0,126440,0,0,0,0,0,1360,1120,537.76,442.86,0,1500,129.74,15.0,225.0,0,1,0,0,1,0,0,0,0.82,129.74,132.0,127.0,1360,0,0,0,0,0,0,68,8976,56,7112,57387,45979,67,20,0,0,0,0,0,0,0,0,192.168.12.167,10.0.0.13,TCP,SSH-Patator
22,228802,35,56,4865,17808,1339,42,139.0,23.01,369,26,318.0,32.97,99090.08,397.71,22880.2,11440.1,228802,0,228802,6537.2,10.0,228802,0,228802,4085.75,10.0,228802,0,0,0,0,0,700,1120,152.96,244.74,0,1500,249.15,15.0,225.0,0,1,0,0,1,0,0,0,1.6,249.15,139.0,318.0,700,0,0,0,0,0,0,35,4865,56,17808,39078,36478,34,20,0,0,0,0,0,0,0,0,192.168.12.139,10.0.0.8,TCP,SSH-Patator
22,266871,64,40,13888,9040,929,5,217.0,30.79,879,40,226.0,20.31,85910.95,389.69,26687.1,13343.55,266871,0,266871,4169.86,10.0,266871,0,266871,6671.77,10.0,266871,0,0,0,0,0,1280,800,239.81,149.88,0,1500,220.46,15.0,225.0,0,1,0,0,1,0,0,0,0.62,220.46,217.0,226.0,1280,0,0,0,0,0,0,64,13888,40,9040,62547,49658,63,20,0,0,0,0,0,0,0,0,192.168.12.154,10.0.0.20,TCP,SSH-Patator
22,44714,29,37,3103,10101,1383,21,107.0,28.98,897,23,273.0,30.16,295232.98,1475.72,4471.4,2235.7,44714,0,44714,1541.86,10.0,44714,0,44714,1208.49,10.0,44714,0,0,0,0,0,580,740,648.42,827.3,0,1500,200.06,15.0,225.0,0,1,0,0,1,0,0,0,1.28,200.06,107.0,273.0,580,0,0,0,0,0,0,29,3103,37,10101,57662,52271,28,20,0,0,0,0,0,0,0,0,192.168.12.148,10.0.0.12,TCP,SSH-Patator
22,211116,23,25,4807,7500,1320,57,209.0,31.2,739,42,300.0,41.05,58292.2,227.35,21111.6,10555.8,211116,0,211116,9178.96,10.0,211116,0,211116,8444.64,10.0,211116,0,0,0,0,0,460,500,108.94,118.41,0,1500,256.4,15.0,225.0,0,1,0,0,1,0,0,0,1.09,256.4,209.0,300.0,460,0,0,0,0,0,0,23,4807,25,7500,47720,50702,22,20,0,0,0,0,0,0,0,0,192.168.12.122,10.0.0.4,TCP,SSH-Patator
22,183186,70,75,12810,24900,161,8,183.0,24.29,819,61,332.0,23.6,205845.11,791.5,18318.6,9159.3,183186,0,183186,2616.94,10.0,183186,0,183186,2442.48,10.0,183186,0,0,0,0,0,1400,1500,382.1,409.4,0,1500,260.07,15.0,225.0,0,1,0,0,1,0,0,0,1.07,260.07,183.0,332.0,1400,0,0,0,0,0,0,70,12810,75,24900,12193,19498,69,20,0,0,0,0,0,0,0,0,192.168.12.162,10.0.0.6,TCP,SSH-Patator
22,69938,57,58,12426,15428,299,56,218.0,9.63,931,8,266.0,30.31,398210.1,1644.08,6993.8,3496.9,69938,0,69938,1226.98,10.0,69938,0,69938,1205.83,10.0,69938,0,0,0,0,0,1140,1160,814.89,829.19,0,1500,242.21,15.0,225.0,0,1,0,0,1,0,0,0,1.02,242.21,218.0,266.0,1140,0,0,0,0,0,0,57,12426,58,15428,45925,54350,56,20,0,0,0,0,0,0,0,0,192.168.12.171,10.0.0.16,TCP,SSH-Patator
22,249172,59,30,14809,3960,333,63,251.0,30.15,1360,28,132.0,4.09,75322.46,357.17,24917.2,12458.6,249172,0,249172,4223.25,10.0,249172,0,249172,8305.73,10.0,249172,0,0,0,0,0,1180,600,236.77,120.39,0,1500,210.89,15.0,225.0,0,1,0,0,1,0,0,0,0.51,210.89,251.0,132.0,1180,0,0,0,0,0,0,59,14809,30,3960,14280,28932,58,20,0,0,0,0,0,0,0,0,192.168.12.113,10.0.0.4,TCP,SSH-Patator
22,158757,46,64,13662,21952,359,26,297.0,8.01,654,57,343.0,21.19,224316.14,692.84,15875.7,7937.85,158757,0,158757,3451.24,10.0,158757,0,158757,2480.58,10.0,158757,0,0,0,0,0,920,1280,289.73,403.11,0,1500,323.76,15.0,225.0,0,1,0,0,1,0,0,0,1.39,323.76,297.0,343.0,920,0,0,0,0,0,0,46,13662,64,21952,62478,12439,45,20,0,0,0,0,0,0,0,0,192.168.12.188,10.0.0.19,TCP,SSH-Patator
22,253382,69,60,18492,12360,208,24,268.0,6.52,405,60,206.0,25.38,121756.01,509.09,25338.2,12669.1,253382,0,253382,3672.2,10.0,253382,0,253382,4223.03,10.0,253382,0,0,0,0,0,1380,1200,272.31,236.79,0,1500,239.16,15.0,225.0,0,1,0,0,1,0,0,0,0.87,239.16,268.0,206.0,1380,0,0,0,0,0,0,69,18492,60,12360,11470,44918,68,20,0,0,0,0,0,0,0,0,192.168.12.135,10.0.0.8,TCP,SSH-Patator
22,159455,33,47,5412,12737,1028,5,164.0,6.12,207,22,271.0,8.74,113811.81,501.68,15945.5,7972.75,159455,0,159455,4831.97,10.0,159455,0,159455,3392.66,10.0,159455,0,0,0,0,0,660,940,206.94,294.74,0,1500,226.86,15.0,225.0,0,1,0,0,1,0,0,0,1.42,226.86,164.0,271.0,660,0,0,0,0,0,0,33,5412,47,12737,2904,32788,32,20,0,0,0,0,0,0,0,0,192.168.12.178,10.0.0.12,TCP,SSH-Patator
22,250145,79,40,10981,4080,1218,64,139.0,17.23,705,60,102.0,44.9,60206.67,475.71,25014.5,12507.25,250145,0,250145,3166.39,10.0,250145,0,250145,6253.62,10.0,250145,0,0,0,0,0,1580,800,315.8,159.9,0,1500,126.56,15.0,225.0,0,1,0,0,1,0,0,0,0.51,126.56,139.0,102.0,1580,0,0,0,0,0,0,79,10981,40,4080,64544,62866,78,20,0,0,0,0,0,0,0,0,192.168.12.194,10.0.0.5,TCP,SSH-Patator
22,124229,29,52,4524,10192,1356,14,156.0,21.45,256,14,196.0,41.12,118449.12,651.97,12422.9,6211.45,124229,0,124229,4283.76,10.0,124229,0,124229,2389.02,10.0,124229,0,0,0,0,0,580,1040,233.42,418.55,0,1500,181.68,15.0,225.0,0,1,0,0,1,0,0,0,1.79,181.68,156.0,196.0,580,0,0,0,0,0,0,29,4524,52,10192,61516,2138,28,20,0,0,0,0,0,0,0,0,192.168.12.171,10.0.0.4,TCP,SSH-Patator
22,12269,66,26,10164,9308,1072,46,154.0,35.21,479,56,358.0,34.0,1585796.89,7492.47,1226.9,613.45,12269,0,12269,185.89,10.0,12269,0,12269,471.88,10.0,12269,0,0,0,0,0,1320,520,5375.03,2117.44,0,1500,211.65,15.0,225.0,0,1,0,0,1,0,0,0,0.39,211.65,154.0,358.0,1320,0,0,0,0,0,0,66,10164,26,9308,8033,12852,65,20,0,0,0,0,0,0,0,0,192.168.12.190,10.0.0.18,TCP,SSH-Patator
22,222044,51,52,8721,9100,1031,13,171.0,6.99,1102,63,175.0,12.31,80255.25,463.85,22204.4,11102.2,222044,0,222044,4353.8,10.0,222044,0,222044,4270.08,10.0,222044,0,0,0,0,0,1020,1040,229.67,234.18,0,1500,173.02,15.0,225.0,0,1,0,0,1,0,0,0,1.02,173.02,171.0,175.0,1020,0,0,0,0,0,0,51,8721,52,9100,62761,9821,50,20,0,0,0,0,0,0,0,0,192.168.12.198,10.0.0.16,TCP,SSH-Patator
22,58212,65,74,16120,10952,789,34,248.0,4.3,1187,60,148.0,21.93,464978.87,2387.41,5821.2,2910.6,58212,0,58212,895.57,10.0,58212,0,58212,786.65,10.0,58212,0,0,0,0,0,1300,1480,1116.42,1271.0,0,1500,194.76,15.0,225.0,0,1,0,0,1,0,0,0,1.14,194.76,248.0,148.0,1300,0,0,0,0,0,0,65,16120,74,10952,23761,53143,64,20,0,0,0,0,0,0,0,0,192.168.12.175,10.0.0.8,TCP,SSH-Patator
22,225123,70,80,12670,26480,373,33,181.0,9.5,1314,41,331.0,40.18,173897.21,666.27,22512.3,11256.15,225123,0,225123,3216.04,10.0,225123,0,225123,2814.04,10.0,225123,0,0,0,0,0,1400,1600,310.93,355.35,0,1500,261.0,15.0,225.0,0,1,0,0,1,0,0,0,1.14,261.0,181.0,331.0,1400,0,0,0,0,0,0,70,12670,80,26480,14019,6531,69,20,0,0,0,0,0,0,0,0,192.168.12.161,10.0.0.5,TCP,SSH-Patator
22,37903,32,29,3616,6293,173,60,113.0,13.75,1056,55,217.0,6.69,261361.54,1608.95,3790.3,1895.15,37903,0,37903,1184.47,10.0,37903,0,37903,1307.0,10.0,37903,0,0,0,0,0,640,580,844.04,764.91,0,1500,162.44,15.0,225.0,0,1,0,0,1,0,0,0,0.91,162.44,113.0,217.0,640,0,0,0,0,0,0,32,3616,29,6293,59666,61765,31,20,0,0,0,0,0,0,0,0,192.168.12.123,10.0.0.15,TCP,SSH-Patator
22,264304,50,21,10750,8379,512,37,215.0,28.9,902,6,399.0,17.36,72372.25,268.62,26430.4,13215.2,264304,0,264304,5286.08,10.0,264304,0,264304,12585.9,10.0,264304,0,0,0,0,0,1000,420,189.17,79.45,0,1500,269.42,15.0,225.0,0,1,0,0,1,0,0,0,0.42,269.42,215.0,399.0,1000,0,0,0,0,0,0,50,10750,21,8379,7728,42314,49,20,0,0,0,0,0,0,0,0,192.168.12.131,10.0.0.15,TCP,SSH-Patator
22,119803,55,23,5720,6509,831,20,104.0,9.56,1131,4,283.0,40.53,102067.39,651.01,11980.3,5990.15,119803,0,119803,2178.24,10.0,119803,0,119803,5208.83,10.0,119803,0,0,0,0,0,1100,460,459.05,191.97,0,1500,156.78,15.0,225.0,0,1,0,0,1,0,0,0,0.42,156.78,104.0,283.0,1100,0,0,0,0,0,0,55,5720,23,6509,23133,29221,54,20,0,0,0,0,0,0,0,0,192.168.12.133,10.0.0.8,TCP,SSH-Patator
