Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Source IP,Destination IP,Protocol,Label
21,88549,26,16,1768,2192,868,20,68.0,36.87,1220,11,137.0,17.56,44715.95,474.26,8854.9,4427.45,88549,0,88549,3405.73,10.0,88549,0,88549,5534.31,10.0,88549,0,0,0,0,0,520,320,293.59,180.67,0,1500,94.29,15.0,225.0,0,1,0,0,1,0,0,0,0.62,94.29,68.0,137.0,520,0,0,0,0,0,0,26,1768,16,2192,41215,59538,25,20,0,0,0,0,0,0,0,0,192.168.10.121,10.0.0.1,TCP,FTP-Patator
21,185110,40,46,4400,7866,261,50,110.0,45.24,171,64,171.0,28.99,66259.72,464.56,18511.0,9255.5,185110,0,185110,4627.75,10.0,185110,0,185110,4024.13,10.0,185110,0,0,0,0,0,800,920,216.08,248.49,0,1500,142.63,15.0,225.0,0,1,0,0,1,0,0,0,1.15,142.63,110.0,171.0,800,0,0,0,0,0,0,40,4400,46,7866,34870,53458,39,20,0,0,0,0,0,0,0,0,192.168.10.138,10.0.0.18,TCP,FTP-Patator
21,195605,14,15,2086,2880,1230,41,149.0,42.97,1164,58,192.0,45.94,25386.6,148.25,19560.5,9780.25,195605,0,195605,13971.79,10.0,195605,0,195605,13040.33,10.0,195605,0,0,0,0,0,280,300,71.57,76.68,0,1500,171.24,15.0,225.0,0,1,0,0,1,0,0,0,1.07,171.24,149.0,192.0,280,0,0,0,0,0,0,14,2086,15,2880,1810,52547,13,20,0,0,0,0,0,0,0,0,192.168.10.150,10.0.0.11,TCP,FTP-Patator
21,78491,41,16,4428,1344,1007,41,108.0,14.2,953,11,84.0,10.21,73527.73,726.11,7849.1,3924.55,78491,0,78491,1914.41,10.0,78491,0,78491,4905.69,10.0,78491,0,0,0,0,0,820,320,522.29,203.82,0,1500,101.26,15.0,225.0,0,1,0,0,1,0,0,0,0.39,101.26,108.0,84.0,820,0,0,0,0,0,0,41,4428,16,1344,14853,60862,40,20,0,0,0,0,0,0,0,0,192.168.10.138,10.0.0.10,TCP,FTP-Patator
21,140397,33,13,5973,1170,737,64,181.0,20.77,1173,3,90.0,9.51,50873.53,327.62,14039.7,7019.85,140397,0,140397,4254.45,10.0,140397,0,140397,10799.77,10.0,140397,0,0,0,0,0,660,260,235.03,92.59,0,1500,155.28,15.0,225.0,0,1,0,0,1,0,0,0,0.39,155.28,181.0,90.0,660,0,0,0,0,0,0,33,5973,13,1170,58355,55586,32,20,0,0,0,0,0,0,0,0,192.168.10.108,10.0.0.16,TCP,FTP-Patator
21,171303,47,47,3196,7990,1124,15,68.0,43.51,881,38,170.0,21.24,65295.69,548.7,17130.3,8565.15,171303,0,171303,3644.74,10.0,171303,0,171303,3644.74,10.0,171303,0,0,0,0,0,940,940,274.35,274.35,0,1500,119.0,15.0,225.0,0,1,0,0,1,0,0,0,1.0,119.0,68.0,170.0,940,0,0,0,0,0,0,47,3196,47,7990,58071,56983,46,20,0,0,0,0,0,0,0,0,192.168.10.124,10.0.0.2,TCP,FTP-Patator
21,44097,15,42,1035,3150,1419,29,69.0,23.38,706,33,75.0,23.75,94882.9,1292.31,4409.7,2204.85,44097,0,44097,2939.8,10.0,44097,0,44097,1049.93,10.0,44097,0,0,0,0,0,300,840,340.08,952.23,0,1500,73.42,15.0,225.0,0,1,0,0,1,0,0,0,2.8,73.42,69.0,75.0,300,0,0,0,0,0,0,15,1035,42,3150,7541,54292,14,20,0,0,0,0,0,0,0,0,192.168.10.132,10.0.0.16,TCP,FTP-Patator
21,131636,41,17,6355,2754,229,33,155.0,33.09,125,28,162.0,48.92,69193.14,440.58,13163.6,6581.8,131636,0,131636,3210.63,10.0,131636,0,131636,7743.29,10.0,131636,0,0,0,0,0,820,340,311.44,129.13,0,1500,157.05,15.0,225.0,0,1,0,0,1,0,0,0,0.41,157.05,155.0,162.0,820,0,0,0,0,0,0,41,6355,17,2754,44898,58222,40,20,0,0,0,0,0,0,0,0,192.168.10.105,10.0.0.5,TCP,FTP-Patator
21,114750,48,25,5760,3775,702,57,120.0,40.44,382,52,151.0,30.52,83086.44,636.11,11475.0,5737.5,114750,0,114750,2390.62,10.0,114750,0,114750,4590.0,10.0,114750,0,0,0,0,0,960,500,418.26,217.85,0,1500,130.62,15.0,225.0,0,1,0,0,1,0,0,0,0.52,130.62,120.0,151.0,960,0,0,0,0,0,0,48,5760,25,3775,59093,50048,47,20,0,0,0,0,0,0,0,0,192.168.10.143,10.0.0.13,TCP,FTP-Patator
21,15950,10,46,1500,8602,274,39,150.0,11.29,804,27,187.0,21.22,632957.39,3508.77,1595.0,797.5,15950,0,15950,1595.0,10.0,15950,0,15950,346.74,10.0,15950,0,0,0,0,0,200,920,626.57,2882.21,0,1500,180.39,15.0,225.0,0,1,0,0,1,0,0,0,4.6,180.39,150.0,187.0,200,0,0,0,0,0,0,10,1500,46,8602,43331,56801,9,20,0,0,0,0,0,0,0,0,192.168.10.170,10.0.0.4,TCP,FTP-Patator
21,48605,26,21,4732,3213,1254,2,182.0,44.05,1455,36,153.0,47.42,163426.93,966.78,4860.5,2430.25,48605,0,48605,1869.42,10.0,48605,0,48605,2314.52,10.0,48605,0,0,0,0,0,520,420,534.81,431.97,0,1500,169.04,15.0,225.0,0,1,0,0,1,0,0,0,0.81,169.04,182.0,153.0,520,0,0,0,0,0,0,26,4732,21,3213,15194,30438,25,20,0,0,0,0,0,0,0,0,192.168.10.176,10.0.0.2,TCP,FTP-Patator
21,127471,44,27,8360,4401,1204,22,190.0,29.95,1035,55,163.0,26.65,100101.19,556.95,12747.1,6373.55,127471,0,127471,2897.07,10.0,127471,0,127471,4721.15,10.0,127471,0,0,0,0,0,880,540,345.15,211.8,0,1500,179.73,15.0,225.0,0,1,0,0,1,0,0,0,0.61,179.73,190.0,163.0,880,0,0,0,0,0,0,44,8360,27,4401,42912,35982,43,20,0,0,0,0,0,0,0,0,192.168.10.117,10.0.0.16,TCP,FTP-Patator
21,66857,50,37,6650,1961,665,15,133.0,20.39,597,1,53.0,48.47,128778.02,1301.09,6685.7,3342.85,66857,0,66857,1337.14,10.0,66857,0,66857,1806.95,10.0,66857,0,0,0,0,0,1000,740,747.75,553.34,0,1500,98.98,15.0,225.0,0,1,0,0,1,0,0,0,0.74,98.98,133.0,53.0,1000,0,0,0,0,0,0,50,6650,37,1961,39081,52345,49,20,0,0,0,0,0,0,0,0,192.168.10.121,10.0.0.4,TCP,FTP-Patator
21,72172,29,15,5684,2280,545,9,196.0,36.46,1088,22,152.0,24.93,110332.22,609.57,7217.2,3608.6,72172,0,72172,2488.69,10.0,72172,0,72172,4811.47,10.0,72172,0,0,0,0,0,580,300,401.76,207.81,0,1500,181.0,15.0,225.0,0,1,0,0,1,0,0,0,0.52,181.0,196.0,152.0,580,0,0,0,0,0,0,29,5684,15,2280,59918,46193,28,20,0,0,0,0,0,0,0,0,192.168.10.172,10.0.0.8,TCP,FTP-Patator
21,41048,20,22,2140,1276,130,34,107.0,47.56,555,25,58.0,38.13,83199.38,1022.94,4104.8,2052.4,41048,0,41048,2052.4,10.0,41048,0,41048,1865.82,10.0,41048,0,0,0,0,0,400,440,487.12,535.83,0,1500,81.33,15.0,225.0,0,1,0,0,1,0,0,0,1.1,81.33,107.0,58.0,400,0,0,0,0,0,0,20,2140,22,1276,5334,12604,19,20,0,0,0,0,0,0,0,0,192.168.10.152,10.0.0.16,TCP,FTP-Patator
21,169793,45,23,2790,2231,212,44,62.0,2.8,166,38,97.0,17.22,29569.56,400.46,16979.3,8489.65,169793,0,169793,3773.18,10.0,169793,0,169793,7382.3,10.0,169793,0,0,0,0,0,900,460,265.01,135.45,0,1500,73.84,15.0,225.0,0,1,0,0,1,0,0,0,0.51,73.84,62.0,97.0,900,0,0,0,0,0,0,45,2790,23,2231,6747,4213,44,20,0,0,0,0,0,0,0,0,192.168.10.118,10.0.0.20,TCP,FTP-Patator
21,149302,14,28,2380,2352,662,42,170.0,26.83,1174,26,84.0,35.1,31692.03,281.29,14930.2,7465.1,149302,0,149302,10664.43,10.0,149302,0,149302,5332.21,10.0,149302,0,0,0,0,0,280,560,93.76,187.53,0,1500,112.67,15.0,225.0,0,1,0,0,1,0,0,0,2.0,112.67,170.0,84.0,280,0,0,0,0,0,0,14,2380,28,2352,41111,4813,13,20,0,0,0,0,0,0,0,0,192.168.10.115,10.0.0.14,TCP,FTP-Patator
21,105444,25,38,2300,3914,806,6,92.0,32.47,337,6,103.0,9.21,58926.17,597.42,10544.4,5272.2,105444,0,105444,4217.76,10.0,105444,0,105444,2774.84,10.0,105444,0,0,0,0,0,500,760,237.07,360.35,0,1500,98.63,15.0,225.0,0,1,0,0,1,0,0,0,1.52,98.63,92.0,103.0,500,0,0,0,0,0,0,25,2300,38,3914,27132,32210,24,20,0,0,0,0,0,0,0,0,192.168.10.173,10.0.0.14,TCP,FTP-Patator
21,172247,49,20,9653,3820,277,52,197.0,42.99,1101,27,191.0,29.99,78214.53,400.56,17224.7,8612.35,172247,0,172247,3515.24,10.0,172247,0,172247,8612.35,10.0,172247,0,0,0,0,0,980,400,284.46,116.11,0,1500,195.26,15.0,225.0,0,1,0,0,1,0,0,0,0.41,195.26,197.0,191.0,980,0,0,0,0,0,0,49,9653,20,3820,55852,31327,48,20,0,0,0,0,0,0,0,0,192.168.10.129,10.0.0.6,TCP,FTP-Patator
21,139935,33,13,2574,1924,1053,5,78.0,18.91,458,8,148.0,28.48,32141.2,328.7,13993.5,6996.75,139935,0,139935,4240.45,10.0,139935,0,139935,10764.23,10.0,139935,0,0,0,0,0,660,260,235.81,92.89,0,1500,97.78,15.0,225.0,0,1,0,0,1,0,0,0,0.39,97.78,78.0,148.0,660,0,0,0,0,0,0,33,2574,13,1924,51697,14416,32,20,0,0,0,0,0,0,0,0,192.168.10.146,10.0.0.2,TCP,FTP-Patator
21,76161,33,16,6138,3168,394,1,186.0,7.71,676,47,198.0,39.16,122172.48,643.29,7616.1,3808.05,76161,0,76161,2307.91,10.0,76161,0,76161,4760.06,10.0,76161,0,0,0,0,0,660,320,433.24,210.05,0,1500,189.92,15.0,225.0,0,1,0,0,1,0,0,0,0.48,189.92,186.0,198.0,660,0,0,0,0,0,0,33,6138,16,3168,28000,23302,32,20,0,0,0,0,0,0,0,0,192.168.10.145,10.0.0.10,TCP,FTP-Patator
21,61170,42,24,6468,1872,743,15,154.0,23.83,1164,17,78.0,25.29,136319.06,1078.78,6117.0,3058.5,61170,0,61170,1456.43,10.0,61170,0,61170,2548.75,10.0,61170,0,0,0,0,0,840,480,686.5,392.29,0,1500,126.36,15.0,225.0,0,1,0,0,1,0,0,0,0.57,126.36,154.0,78.0,840,0,0,0,0,0,0,42,6468,24,1872,24674,47185,41,20,0,0,0,0,0,0,0,0,192.168.10.197,10.0.0.14,TCP,FTP-Patator
21,60678,47,10,8648,1960,952,9,184.0,13.06,1120,12,196.0,44.48,174795.68,939.23,6067.8,3033.9,60678,0,60678,1291.02,10.0,60678,0,60678,6067.8,10.0,60678,0,0,0,0,0,940,200,774.45,164.78,0,1500,186.11,15.0,225.0,0,1,0,0,1,0,0,0,0.21,186.11,184.0,196.0,940,0,0,0,0,0,0,47,8648,10,1960,2701,19630,46,20,0,0,0,0,0,0,0,0,192.168.10.123,10.0.0.19,TCP,FTP-Patator
21,134945,47,48,8977,5952,1098,51,191.0,24.82,1310,62,124.0,12.36,110622.06,703.94,13494.5,6747.25,134945,0,134945,2871.17,10.0,134945,0,134945,2811.35,10.0,134945,0,0,0,0,0,940,960,348.26,355.67,0,1500,157.15,15.0,225.0,0,1,0,0,1,0,0,0,1.02,157.15,191.0,124.0,940,0,0,0,0,0,0,47,8977,48,5952,4978,35623,46,20,0,0,0,0,0,0,0,0,192.168.10.104,10.0.0.14,TCP,FTP-Patator
